source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
5542750063955100416,127.67019493568189,-34.9093859513764,12.976847962991965,0.011721296,1107.1171,-20.809436282219725,22.74866173843047,1.1587864,13.107342,14.249163,12.043723,2.2054396,23.124012,"VARIABLE",0,true,true,false,true,false,true,true,3827.1082,4.6637,0.2052,76.9284,0.6368,0.4367,0.2579
6030059596042951552,255.0730367839495,-28.985315119095365,14.033656070395839,0.03655907,383.86246,-62.96225133937074,-64.76607491892261,1.0493519,15.005612,16.457455,13.7964,2.6610546,1.2716963,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
5817988507642515968,252.37977542602403,-62.821092116583685,16.341639016905226,0.13402028,121.93407,0.7963111012787856,15.216195708012812,5.430441,15.115325,16.884766,13.804279,3.0804863,43.367878,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
4265015843351492480,283.9815884827141,-1.715516915546506,20.818039874019625,0.021849498,952.79254,10.479011267905378,3.375558130105897,1.127945,14.067962,15.596498,12.860863,2.7356348,-33.5509,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
5817610378721402368,252.69184202134366,-64.150447346795,10.624458568348018,0.013276063,800.2718,-7.822108581233783,-18.814553964067947,1.052491,13.292711,14.2419815,12.318266,1.9237156,64.2547,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4056.288,4.7044,-0.0851,94.5578,0.6001,0.4263,0.2348
4264975509329827968,284.3906075988811,-1.6464258273976335,14.000647251036117,0.052538205,266.48508,-160.77403448426406,-24.504474556737364,1.0633141,16.37273,17.917677,15.11438,2.803297,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
5817611409513495552,252.9202729888262,-64.11812362126781,18.984896367916427,0.023911964,793.94965,82.51733953067574,66.99165346983847,1.3801876,14.205491,15.529172,13.014139,2.5150328,16.098618,"NOT_AVAILABLE",0,true,true,true,false,false,false,true,,,,,,,
4264940702898336000,284.0274701132585,-1.9111804932970107,12.948099370809741,0.018083131,716.0319,111.98656127873505,9.659165842220414,1.037386,13.670845,14.760182,12.600196,2.1599865,35.836044,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,3750.9663,4.7731,-0.2187,77.6252,0.6546,0.4503,0.26
4264942214777843712,284.0464905797279,-1.8972203093329087,12.789668099632127,0.10940196,116.90529,111.71935223257013,9.530274407432968,1.0946304,17.3977,17.493317,17.274218,0.21909904,,"NOT_AVAILABLE",0,true,false,false,false,false,false,false,,,,,,,
6030040388873769856,255.2243143235027,-29.175365513334278,13.399774182285952,0.087329194,153.4398,19.677685294597108,-81.16746626501708,1.0568584,16.832058,18.479729,15.474615,3.0051136,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
6030105565001199872,255.44604929416323,-28.476484933305382,17.56748302670429,0.017879732,982.5362,-47.131382545626685,-14.314967954109356,1.0875375,12.452053,13.512416,11.418378,2.094038,-18.689028,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
6030105569383661056,255.44603410632476,-28.477276942721414,17.557572538200326,0.022301167,787.2939,-48.215659221980786,-12.894809910031325,1.0889356,14.160975,15.518681,12.947047,2.5716333,-16.79006,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
5817618517663383168,252.1163698979549,-64.18715670034162,13.367294408081388,0.11099687,120.42947,-69.7674987193447,-123.48772254170423,0.977872,17.96091,18.144552,17.694096,0.45045662,,"NOT_AVAILABLE",0,true,false,false,false,false,false,false,,,,,,,
5543036418016883200,125.3901363233072,-35.745233026439045,10.055221163617892,0.0647412,155.31409,-8.445938278896001,-59.678989736766624,1.0679392,16.693748,18.61657,15.392023,3.2245464,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
5817622232831194624,252.63494302385848,-64.1136200203736,11.6129444045998,0.022565749,514.627,-63.53235118656129,-158.46727468058745,1.6791472,11.479825,12.128253,10.706585,1.421668,-23.692146,"VARIABLE",0,true,true,true,true,false,true,true,4600.3643,4.6367,0.6997,85.8989,0.2552,0.1935,0.1008
5817470878175183232,256.2457600674905,-62.58352235182089,17.970478572119767,0.15524946,115.75227,36.90059405845837,83.00312985429187,0.9922789,17.844006,20.66189,16.386728,4.2751617,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
5817889036201405952,250.9768733580565,-63.46058199809499,18.491387237196598,0.01777121,1040.5249,-114.41147645050523,-159.52990604187886,1.17104,13.995295,15.422467,12.823117,2.59935,15.028591,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
5817625290848075264,252.50793598992104,-64.00191224335937,11.243297673336619,0.045122363,249.17352,-5.9702688609616885,-89.39080165140393,1.2288561,16.084974,17.503416,14.875786,2.6276302,,"VARIABLE",0,true,false,false,true,false,true,true,3418.8044,5.0147,-0.4884,91.9884,0.8994,0.5845,0.3643
6030042828486992640,255.14805153949476,-29.218465009769073,11.908699420501298,0.024787212,480.43723,-161.84266947703796,98.25257616605394,0.9741529,14.228723,15.318604,13.181736,2.1368685,18.243975,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
5817483213321167616,256.07706636471323,-62.55528974620876,10.236305630520876,0.014728382,695.00543,-40.318132735568675,-53.29320328005146,0.8266229,9.067469,9.331021,8.638304,0.69271755,0.80080837,"VARIABLE",0,true,true,false,true,false,true,true,6091.7036,4.3123,-0.1731,97.3587,0.0012,0.0011,6.0E-4
5817767673293163264,252.84208199127485,-63.2468688180697,11.245654153517401,0.018839931,596.9053,10.646367866879595,6.395135510733414,1.1554308,11.767836,12.292675,10.762048,1.5306273,14.909287,"NOT_AVAILABLE",0,true,true,true,false,false,true,true,4110.744,4.3427,-0.988,88.7997,0.1244,0.0923,0.0493
5818014552324886528,251.9445511366822,-62.48427755540636,16.73913795044769,0.018279446,915.73553,-145.61628964381984,-185.28993522201665,1.1919439,13.761372,15.215416,12.579642,2.6357737,-42.72397,"NOT_AVAILABLE",0,true,true,true,false,false,false,true,,,,,,,
5817487503980002304,255.76055773917435,-62.48302526635786,19.713985887968814,0.01585163,1243.6567,60.480649496404354,-8.063986182862072,1.1585929,11.917086,12.888191,10.939162,1.949029,49.573883,"NOT_AVAILABLE",0,true,true,true,false,false,false,true,4324.689,4.7049,-0.3813,50.9907,1.4746,1.0631,0.5712
4264986504484774784,283.77218376727905,-1.8787876734068851,12.60814441941414,0.019846316,635.2889,-16.14230123504103,-144.95099559163577,0.87845,9.232085,9.520981,8.769115,0.7518654,26.032064,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5896.782,4.3777,-0.5775,79.0048,0.0315,0.0267,0.0145
5817919100973730176,251.05285304154933,-63.17531734805078,10.853226201903945,0.026517773,409.2812,-99.8065723159353,-74.83799134181535,2.0738015,13.042045,13.941516,11.983162,1.958354,-0.8969593,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
